OrderID,CustomerID,UnitsOrdered,Discount,Description,Gender,UnitPrice,Name,City,State,full_date,year,month,day,Revenue
1591,4,55,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2015-06-19,2015,6,19,1540.0
1654,4,69,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2015-08-14,2015,8,14,1932.0
1800,4,144,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2015-12-19,2015,12,19,4032.0
1811,4,70,0.050000001,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2015-12-24,2015,12,24,98.00000196
1824,4,54,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-01-08,2016,1,8,1512.0
1857,4,112,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-01-30,2016,1,30,3136.0
1917,4,101,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-03-29,2016,3,29,2828.0
1947,4,45,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-04-17,2016,4,17,1260.0
1950,4,128,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-04-21,2016,4,21,3584.0
2014,4,60,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-06-09,2016,6,9,1680.0
2039,4,109,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-06-29,2016,6,29,3052.0
2042,4,135,0.100000001,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-07-01,2016,7,1,378.00000378000004
2079,4,71,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-08-01,2016,8,1,1988.0
2110,4,148,0.0,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-09-02,2016,9,2,4144.0
2132,4,47,0.100000001,Long-sleeve Tunic,Female,28,Tshirt Unlimited,Phoenix,AZ,2016-09-22,2016,9,22,131.600001316
5,4,56,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2012-01-03,2012,1,3,896.0
165,4,93,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2012-05-13,2012,5,13,1488.0
264,4,138,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2012-07-24,2012,7,24,2208.0
304,4,39,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2012-08-29,2012,8,29,624.0
354,4,27,0.050000001,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2012-10-01,2012,10,1,21.600000432
485,4,77,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2013-01-11,2013,1,11,1232.0
497,4,26,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2013-01-20,2013,1,20,416.0
584,4,75,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2013-04-06,2013,4,6,1200.0
707,4,128,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2013-07-25,2013,7,25,2048.0
709,4,63,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2013-07-26,2013,7,26,1008.0
751,4,68,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2013-08-30,2013,8,30,1088.0
993,4,92,0.050000001,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2014-03-02,2014,3,2,73.600001472
1005,4,73,0.050000001,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2014-03-15,2014,3,15,58.400001168
1009,4,52,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2014-03-18,2014,3,18,832.0
1207,4,144,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2014-08-03,2014,8,3,2304.0
1312,4,101,0.100000001,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2014-10-21,2014,10,21,161.60000161600001
1328,4,134,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2014-11-01,2014,11,1,2144.0
1476,4,72,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2015-03-06,2015,3,6,1152.0
1486,4,55,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2015-03-17,2015,3,17,880.0
1651,4,100,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2015-08-13,2015,8,13,1600.0
1678,4,121,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2015-09-02,2015,9,2,1936.0
1703,4,109,0.100000001,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2015-09-20,2015,9,20,174.400001744
1794,4,128,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2015-12-12,2015,12,12,2048.0
1912,4,58,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2016-03-24,2016,3,24,928.0
1915,4,113,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2016-03-26,2016,3,26,1808.0
1971,4,133,0.0,Sleeveless Top,Female,16,Tshirt Unlimited,Phoenix,AZ,2016-05-09,2016,5,9,2128.0
29,4,98,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2012-01-18,2012,1,18,2156.0
50,4,128,0.100000001,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2012-02-06,2012,2,6,281.600002816
62,4,97,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2012-02-19,2012,2,19,2134.0
135,4,81,0.150000006,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2012-04-16,2012,4,16,267.300010692
194,4,35,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2012-05-31,2012,5,31,770.0
223,4,53,0.100000001,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2012-06-16,2012,6,16,116.60000116600001
502,4,138,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2013-01-22,2013,1,22,3036.0
533,4,83,0.100000001,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2013-02-19,2013,2,19,182.600001826
559,4,137,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2013-03-08,2013,3,8,3014.0
609,4,29,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2013-04-30,2013,4,30,638.0
834,4,53,0.100000001,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2013-11-13,2013,11,13,116.60000116600001
868,4,101,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2013-12-10,2013,12,10,2222.0
874,4,86,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2013-12-17,2013,12,17,1892.0
981,4,85,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2014-02-20,2014,2,20,1870.0
1042,4,40,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2014-04-09,2014,4,9,880.0
1144,4,127,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2014-07-01,2014,7,1,2794.0
1163,4,57,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2014-07-11,2014,7,11,1254.0
1213,4,31,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2014-08-06,2014,8,6,682.0
1273,4,61,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2014-09-23,2014,9,23,1342.0
1284,4,83,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2014-10-02,2014,10,2,1826.0
1367,4,37,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2014-12-04,2014,12,4,814.0
1484,4,130,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2015-03-16,2015,3,16,2860.0
1534,4,25,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2015-04-27,2015,4,27,550.0
1555,4,129,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2015-05-19,2015,5,19,2838.0
1585,4,133,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2015-06-13,2015,6,13,2926.0
1626,4,137,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2015-07-15,2015,7,15,3014.0
1660,4,113,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2015-08-16,2015,8,16,2486.0
1705,4,122,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2015-09-21,2015,9,21,2684.0
1716,4,139,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2015-10-03,2015,10,3,3058.0
1837,4,143,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-01-19,2016,1,19,3146.0
1891,4,48,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-03-08,2016,3,8,1056.0
2008,4,86,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-06-06,2016,6,6,1892.0
2020,4,112,0.050000001,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-06-13,2016,6,13,123.20000246400001
2069,4,93,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-07-23,2016,7,23,2046.0
2100,4,98,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-08-21,2016,8,21,2156.0
2126,4,121,0.100000001,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-09-15,2016,9,15,266.20000266200003
2164,4,137,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-10-13,2016,10,13,3014.0
2209,4,62,0.0,Long-sleeve Super-T,Both,22,Tshirt Unlimited,Phoenix,AZ,2016-11-24,2016,11,24,1364.0
51,4,124,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2012-02-07,2012,2,7,4340.0
227,4,49,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2012-06-19,2012,6,19,1715.0
364,4,150,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2012-10-11,2012,10,11,5250.0
394,4,101,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2012-11-03,2012,11,3,3535.0
404,4,113,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2012-11-11,2012,11,11,3955.0
546,4,119,0.150000006,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2013-02-26,2013,2,26,624.7500249899999
619,4,64,0.100000001,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2013-05-06,2013,5,6,224.00000224000001
718,4,136,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2013-08-05,2013,8,5,4760.0
724,4,137,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2013-08-07,2013,8,7,4795.0
930,4,36,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2014-01-26,2014,1,26,1260.0
1052,4,129,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2014-04-20,2014,4,20,4515.0
1115,4,147,0.050000001,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2014-06-09,2014,6,9,257.250005145
1302,4,27,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2014-10-09,2014,10,9,945.0
1426,4,118,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2015-01-27,2015,1,27,4130.0
1592,4,116,0.050000001,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2015-06-19,2015,6,19,203.00000406
1621,4,37,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2015-07-10,2015,7,10,1295.0
1643,4,103,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2015-08-03,2015,8,3,3605.0
1690,4,107,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2015-09-12,2015,9,12,3745.0
1736,4,37,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2015-10-23,2015,10,23,1295.0
2043,4,72,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2016-07-01,2016,7,1,2520.0
2051,4,66,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2016-07-07,2016,7,7,2310.0
2064,4,37,0.150000006,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2016-07-17,2016,7,17,194.25000777
2095,4,115,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2016-08-13,2016,8,13,4025.0
2159,4,72,0.150000006,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2016-10-11,2016,10,11,378.00001512
2223,4,63,0.0,Long-sleeve Silk Pinpoint,Male,35,Tshirt Unlimited,Phoenix,AZ,2016-12-06,2016,12,6,2205.0
20,4,38,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2012-01-15,2012,1,15,1140.0
167,4,51,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2012-05-14,2012,5,14,1530.0
380,4,78,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2012-10-21,2012,10,21,2340.0
412,4,138,0.050000001,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2012-11-16,2012,11,16,207.00000414000002
511,4,143,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2013-01-28,2013,1,28,4290.0
596,4,136,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2013-04-17,2013,4,17,4080.0
710,4,32,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2013-07-28,2013,7,28,960.0
731,4,36,0.100000001,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2013-08-14,2013,8,14,108.00000108
819,4,40,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2013-10-28,2013,10,28,1200.0
844,4,119,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2013-11-18,2013,11,18,3570.0
875,4,56,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2013-12-17,2013,12,17,1680.0
935,4,41,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2014-01-29,2014,1,29,1230.0
987,4,143,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2014-02-24,2014,2,24,4290.0
1060,4,86,0.050000001,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2014-04-28,2014,4,28,129.00000258
1073,4,149,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2014-05-10,2014,5,10,4470.0
1243,4,140,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2014-09-03,2014,9,3,4200.0
1322,4,122,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2014-10-29,2014,10,29,3660.0
1372,4,108,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2014-12-07,2014,12,7,3240.0
1375,4,133,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2014-12-08,2014,12,8,3990.0
1408,4,33,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2015-01-15,2015,1,15,990.0
1475,4,70,0.050000001,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2015-03-05,2015,3,5,105.0000021
1492,4,137,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2015-03-21,2015,3,21,4110.0
1564,4,144,0.050000001,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2015-05-24,2015,5,24,216.00000432000002
1622,4,37,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2015-07-11,2015,7,11,1110.0
1634,4,74,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2015-07-24,2015,7,24,2220.0
1724,4,66,0.050000001,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2015-10-09,2015,10,9,99.00000198000001
1791,4,101,0.050000001,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2015-12-10,2015,12,10,151.50000303000002
1849,4,77,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2016-01-26,2016,1,26,2310.0
1901,4,56,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2016-03-15,2016,3,15,1680.0
1952,4,38,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2016-04-22,2016,4,22,1140.0
2146,4,106,0.0,Short-sleeve Seersucker,Both,30,Tshirt Unlimited,Phoenix,AZ,2016-10-01,2016,10,1,3180.0
19,4,93,0.050000001,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2012-01-15,2012,1,15,93.00000186
224,4,76,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2012-06-17,2012,6,17,1520.0
294,4,106,0.050000001,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2012-08-23,2012,8,23,106.00000212
366,4,65,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2012-10-12,2012,10,12,1300.0
372,4,31,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2012-10-15,2012,10,15,620.0
379,4,92,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2012-10-21,2012,10,21,1840.0
393,4,31,0.150000006,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2012-11-02,2012,11,2,93.00000372
466,4,133,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2012-12-24,2012,12,24,2660.0
478,4,66,0.100000001,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2013-01-05,2013,1,5,132.00000132
628,4,114,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2013-05-12,2013,5,12,2280.0
663,4,127,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2013-06-18,2013,6,18,2540.0
698,4,86,0.050000001,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2013-07-18,2013,7,18,86.00000172
703,4,51,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2013-07-21,2013,7,21,1020.0
906,4,63,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-01-07,2014,1,7,1260.0
916,4,40,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-01-13,2014,1,13,800.0
947,4,124,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-02-04,2014,2,4,2480.0
966,4,62,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-02-12,2014,2,12,1240.0
996,4,121,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-03-05,2014,3,5,2420.0
1055,4,138,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-04-24,2014,4,24,2760.0
1056,4,80,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-04-25,2014,4,25,1600.0
1122,4,105,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-06-16,2014,6,16,2100.0
1330,4,57,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-11-03,2014,11,3,1140.0
1342,4,111,0.100000001,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-11-11,2014,11,11,222.00000222
1353,4,62,0.050000001,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2014-11-20,2014,11,20,62.00000124
1402,4,53,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2015-01-07,2015,1,7,1060.0
1471,4,71,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2015-03-02,2015,3,2,1420.0
1474,4,90,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2015-03-04,2015,3,4,1800.0
1520,4,81,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2015-04-15,2015,4,15,1620.0
1642,4,147,0.150000006,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2015-08-03,2015,8,3,441.00001763999995
1698,4,112,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2015-09-16,2015,9,16,2240.0
1744,4,95,0.150000006,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2015-10-30,2015,10,30,285.0000114
1962,4,38,0.050000001,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2016-04-30,2016,4,30,38.00000076
1964,4,94,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2016-05-01,2016,5,1,1880.0
2072,4,102,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2016-07-26,2016,7,26,2040.0
2192,4,50,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2016-11-09,2016,11,9,1000.0
2197,4,57,0.0,Short-sleeve Mesh,Both,20,Tshirt Unlimited,Phoenix,AZ,2016-11-13,2016,11,13,1140.0
87,4,69,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2012-03-13,2012,3,13,2622.0
128,4,111,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2012-04-10,2012,4,10,4218.0
152,4,31,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2012-04-30,2012,4,30,1178.0
184,4,88,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2012-05-25,2012,5,25,3344.0
204,4,40,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2012-06-04,2012,6,4,1520.0
206,4,128,0.050000001,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2012-06-05,2012,6,5,243.20000486400002
313,4,121,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2012-09-02,2012,9,2,4598.0
399,4,29,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2012-11-07,2012,11,7,1102.0
573,4,136,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2013-03-22,2013,3,22,5168.0
615,4,84,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2013-05-03,2013,5,3,3192.0
642,4,95,0.100000001,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2013-05-22,2013,5,22,361.00000361
676,4,71,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2013-06-26,2013,6,26,2698.0
833,4,128,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2013-11-11,2013,11,11,4864.0
940,4,101,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2014-01-31,2014,1,31,3838.0
953,4,85,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2014-02-07,2014,2,7,3230.0
1082,4,149,0.050000001,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2014-05-15,2014,5,15,283.100005662
1133,4,83,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2014-06-24,2014,6,24,3154.0
1188,4,61,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2014-07-25,2014,7,25,2318.0
1287,4,63,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2014-10-03,2014,10,3,2394.0
1433,4,28,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2015-02-01,2015,2,1,1064.0
1503,4,91,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2015-03-31,2015,3,31,3458.0
1597,4,108,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2015-06-23,2015,6,23,4104.0
1656,4,125,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2015-08-15,2015,8,15,4750.0
1713,4,65,0.100000001,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2015-10-01,2015,10,1,247.00000247
1718,4,32,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2015-10-05,2015,10,5,1216.0
1821,4,29,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2016-01-04,2016,1,4,1102.0
2098,4,46,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2016-08-18,2016,8,18,1748.0
2119,4,41,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2016-09-09,2016,9,9,1558.0
2140,4,115,0.0,Short-sleeve Rib-knit Tunic,Female,38,Tshirt Unlimited,Phoenix,AZ,2016-09-27,2016,9,27,4370.0
